Morph-Lemma,Morph-Inflection,Lemma-Priority,Inflection-Priority,Occurrence
ordenar,ordenó,1415,2735,221
estudiar,estudiar,1182,2736,221
utilizar,utiliza,347,2737,221
armado,armadas,947,2738,221
listo,listo,1537,2739,221
supuestamente,supuestamente,2419,2740,221
residuo,residuos,2381,2741,221
viejo,viejo,1397,2742,220
trump,trump,2425,2743,220
sitio,sitios,780,2744,220
escenario,escenarios,640,2745,220
pacto,pacto,2269,2746,220
frase,frase,1904,2747,220
tanto,tanta,55,2748,220
observar,observar,954,2749,220
mensual,mensual,1709,2750,219
tocar,toca,811,2751,219
completar,completar,1155,2752,219
perro,perros,1546,2753,219
escribir,escribir,551,2754,219
internet,internet,2437,2755,219
utilizar,utilizando,347,2756,219
tono,tono,2066,2757,219
droga,droga,1179,2758,219
tierra,tierras,576,2759,219
invertir,invertir,1461,2760,219
confirmar,confirmaron,345,2761,219
responder,responde,501,2762,219
m,m,2422,2763,218
tormenta,tormenta,1745,2764,218
ampliar,ampliar,1294,2765,218
perder,pierde,230,2766,218
electoral,electorales,683,2767,218
pasar,pasaron,94,2768,218
camiseta,camiseta,2083,2769,218
paseo,paseo,2135,2770,218
normativa,normativa,2283,2771,218
sospechoso,sospechoso,1591,2772,218
educativo,educativa,916,2773,217
concejal,concejal,1875,2774,217
anotar,anotó,1531,2775,217
sexual,sexuales,911,2776,217
acabar,acabó,514,2777,217
madre,madres,495,2778,217
indicar,indican,169,2779,217
emisión,emisiones,1572,2780,217
aseverar,aseveró,2062,2781,217
tarjeta,tarjetas,622,2782,217
ucraniano,ucranianas,538,2783,217
continuar,continuó,258,2784,217
ver,vi,51,2785,216
comisaría,comisaría,2333,2786,216
revisar,revisar,1410,2787,216
mando,mando,2117,2788,216
gabinete,gabinete,2436,2789,216
combustible,combustibles,1221,2790,216
transparencia,transparencia,2394,2791,216
cierto,ciertos,433,2792,216
leche,leche,2413,2793,216
contenido,contenidos,897,2794,216
tragedia,tragedia,2321,2795,216
escrito,escrito,1698,2796,216
suceso,suceso,2011,2797,215
césar,césar,2465,2798,215
bebida,bebidas,2000,2799,215
muestra,muestras,1072,2800,215
regional,regionales,698,2801,215
conocido,conocidos,689,2802,215
antecedente,antecedentes,2122,2803,215
método,método,1742,2804,215
generación,generaciones,921,2805,215
agregar,agrega,280,2806,214
mecanismo,mecanismo,1678,2807,214
navarra,navarra,2461,2808,214
móvil,móviles,1076,2809,214
cuidado,cuidados,914,2810,214
considerar,considerado,233,2811,214
negativo,negativo,1305,2812,214
interesado,interesados,1532,2813,214
ciencia,ciencias,1196,2814,214
restaurante,restaurantes,1329,2815,214
ir,fui,38,2816,214
contemplar,contempla,1643,2817,213
judicial,judiciales,726,2818,213
deber,debió,52,2819,213
méxico,méxico,2480,2820,213
consistir,consiste,1845,2821,213
aprendizaje,aprendizaje,2245,2822,213
esencial,esencial,1833,2823,213
semestre,semestre,2433,2824,212
efectivo,efectiva,768,2825,212
inclusión,inclusión,2491,2826,212
oeste,oeste,2492,2827,212
territorio,territorios,582,2828,212
comenzar,comenzará,181,2829,212
urgencia,urgencia,1858,2830,212
intensidad,intensidad,2472,2831,212
tabla,tabla,2097,2832,212
financiación,financiación,2484,2833,212
sorteo,sorteo,2232,2834,212
dr,dr,2471,2835,211
competencia,competencias,906,2836,211
vox,vox,2500,2837,211
eliminación,eliminación,2488,2838,211
escasez,escasez,2502,2839,211
