Morph-Lemma,Morph-Inflection,Lemma-Priority,Inflection-Priority,Occurrence
preispitati,preispitati,7229,16483,26
odjeća,odjećom,1725,16484,26
crven,crveno,1160,16485,26
cjelokupan,cjelokupne,2693,16486,26
otežati,otežati,3769,16487,26
čeferin,čeferin,10834,16488,26
otpustiti,otpustiti,5309,16489,26
štetiti,šteti,5965,16490,26
naslijediti,naslijediti,4372,16491,26
tužba,tužba,2361,16492,26
ocjenjivanje,ocjenjivanja,6112,16493,26
oglas,oglas,5308,16494,26
tvitati,tvitao,9169,16495,26
naštetiti,naštetiti,7462,16496,26
diplomatski,diplomatske,4018,16497,26
podnošenje,podnošenja,5571,16498,26
bliski,bliska,1333,16499,26
nestašica,nestašice,5181,16500,26
alternativan,alternativne,4388,16501,26
urediti,uredili,2446,16502,26
zamjer,zamjera,10852,16503,26
izvijestiti,izvijestiti,525,16504,26
raspuštanje,raspuštanja,6114,16505,26
traperica,traperice,7492,16506,26
popularan,popularnim,848,16507,26
izdavati,izdaje,5179,16508,26
blažim,blažim,10855,16509,26
kuhinjski,kuhinjski,4231,16510,26
stropa,stropa,9852,16511,26
redovan,redovnoj,2105,16512,26
startup,startup,7621,16513,26
upotreb,upotrebu,9856,16514,26
planet,planetu,2451,16515,26
stavov,stavovima,9858,16516,26
nizozemski,nizozemskog,2406,16517,26
petogodišnji,petogodišnji,8737,16518,26
mijenjati,mijenjala,768,16519,26
dramatičan,dramatična,3167,16520,26
mladići,mladići,10864,16521,26
gitarist,gitarist,8457,16522,26
peti,petu,1460,16523,26
gorgon,gorgon,8033,16524,26
nov,najnovija,33,16525,26
potonuti,potonuo,4630,16526,26
kompromis,kompromisa,4356,16527,26
rod,rod,4476,16528,26
književan,književni,3233,16529,26
odvezati,odvezao,10868,16530,26
kompetencija,kompetencije,7350,16531,26
sin,sinova,717,16532,26
izletiti,izletio,10872,16533,26
borac,borca,3130,16534,26
vladajući,vladajućih,2653,16535,26
siguran,sigurnih,690,16536,26
potaknuti,potaknuli,1756,16537,26
inzistiranje,inzistiranje,8313,16538,26
