Morph-Lemma,Morph-Inflection,Lemma-Priority,Inflection-Priority,Occurrence
Alter,alter,833,856,434
Publikum,publikum,798,857,432
unser,unseren,102,858,431
Staat,staaten,444,859,430
rennen,rennen,834,860,430
stark,starken,130,861,428
Moment,moment,709,862,427
Boden,boden,870,863,427
Präsident,präsidenten,250,864,426
ziehen,zieht,227,865,424
entscheiden,entscheiden,317,866,424
fordern,forderte,219,867,424
befinden,befindet,353,868,423
Temperatur,temperaturen,700,869,422
Besuch,besuch,831,870,422
Leistung,leistung,571,871,422
verhindern,verhindern,606,872,421
bringen,brachte,119,873,421
Familie,familien,268,874,420
weg,weg,889,875,420
folgen,folgen,335,876,419
Rede,rede,893,877,419
sogenannter,sogenannten,447,878,418
treffen,getroffen,188,879,418
sollen,solle,34,880,417
nutzen,genutzt,259,881,416
bestätigen,bestätigt,485,882,416
setzen,setzte,165,883,415
Amt,amt,854,884,415
steigen,gestiegen,198,885,414
Glück,glück,895,886,412
versuchen,versuchen,296,887,412
Feuer,feuer,857,888,412
heraus,heraus,910,889,411
Tier,tiere,537,890,411
Recht,recht,806,891,411
Auge,augen,664,892,411
mancher,manche,533,893,410
arbeiten,arbeitet,209,894,410
Fehler,fehler,843,895,410
Team,teams,231,896,408
grundsätzlich,grundsätzlich,839,897,407
Waffe,waffen,742,898,407
schwer,schwere,163,899,407
Stück,stück,771,900,406
einzig,einzige,484,901,406
Firma,firma,580,902,406
Kraft,kraft,660,903,405
suchen,sucht,318,904,404
mein,meiner,173,905,404
Polizist,polizisten,782,906,404
gesamt,gesamten,473,907,404
europäisch,europäische,329,908,404
stark,starke,130,909,404
Fall,fällen,154,910,404
fallen,fiel,200,911,403
Ergebnis,ergebnisse,356,912,402
Kollege,kollegen,779,913,402
zugleich,zugleich,926,914,401
wollen,wollten,51,915,400
lang,langen,131,916,400
dritter,dritte,344,917,399
Vergangenheit,vergangenheit,927,918,399
Produktion,produktion,862,919,399
aktiv,aktiv,578,920,399
gesamt,gesamte,473,921,398
Bahn,bahn,799,922,397
ähnlich,ähnlich,507,923,397
Krise,krise,706,924,395
Hauptstadt,hauptstadt,938,925,394
sogenannter,sogenannte,447,926,392
Hinweis,hinweise,688,927,392
Sache,sache,553,928,391
früh,frühen,187,929,391
Produkt,produkte,609,930,390
suchen,suchen,318,931,390
Weise,weise,939,932,390
Bundeskanzler,bundeskanzler,916,933,389
manchmal,manchmal,951,934,389
Kirche,kirche,812,935,389
nötig,nötig,678,936,388
Menge,menge,830,937,388
beginnen,begonnen,244,938,388
gewinnen,gewonnen,252,939,388
Luft,luft,955,940,387
Partner,partner,776,941,387
Verletzung,verletzungen,747,942,387
Pause,pause,923,943,386
stark,stärker,130,944,386
Staat,staat,444,945,384
ändern,ändern,504,946,384
Gewalt,gewalt,962,947,384
politisch,politischen,333,948,384
